node,run_id,configuration,dataset,protocol,phase,round,accepted,protocol_status,case_status,known_event_lines,started_at,finished_at,duration_s,completed,failed,total_input_tokens,total_output_tokens,output_throughput,request_throughput,mean_ttft_ms,p95_ttft_ms,mean_tpot_ms,p95_tpot_ms,mean_itl_ms,p95_itl_ms,mean_e2el_ms,p95_e2el_ms,spec_decode_acceptance_rate,spec_decode_acceptance_length,study_phase,tp,dp,ep,num_speculative_tokens,spec_stats_source,draft_tokens,accepted_draft_tokens,verification_steps,acceptance_length_includes_bonus,accepted_tokens_by_position,kv_capacity_tokens_min_per_rank,kv_cache_usage_peak_pct,preemptions_delta
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,1,false,PASS,PASS,219,2026-09-20T05:01:00.666213+00:00,2026-09-20T05:09:41.508030+00:00,494.9993694173172,128,0,1042149,131072,264.7922565119424,0.25858618799994376,14058.409391313035,34875.45076282695,105.57547310001195,209.49503803409027,313.37356481289044,777.7759007178247,122062.11837262526,243254.05354448583,,,core,2,2,off,3,,,,,,,65618,28.092391102528868,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,2,false,PASS,PASS,24,2026-09-20T05:09:41.508758+00:00,2026-09-20T05:13:08.193825+00:00,180.86929497495294,128,0,1042149,131072,724.6780058392501,0.7076933650773927,4830.832587867917,13698.92713278532,38.22257898630624,63.362540999875314,112.21760592653345,770.9589581936598,43932.5308908592,76214.6909283474,64.63457471058197,1.9390372413174592,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,133803.0,86483.0,44601.0,false,"[36952.0,28867.0,20664.0]",65618,27.910431133722014,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,3,false,PASS,PASS,36,2026-09-20T05:13:08.195242+00:00,2026-09-20T05:16:57.781047+00:00,203.38715522829443,128,0,1042149,131072,644.4458100260885,0.629341611353602,4455.774462840054,14704.094036482275,43.721240368005546,91.33837216384417,126.77504276512497,761.8992799893022,49182.60335930972,99699.6427365113,63.43955062482931,1.903186518744879,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,135477.0,85946.0,45159.0,false,"[36878.0,28650.0,20418.0]",65618,28.058969883768427,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,4,false,PASS,PASS,4,2026-09-20T05:16:57.782473+00:00,2026-09-20T05:19:57.522913+00:00,152.93934777006507,128,0,1042149,131072,857.0194780551747,0.8369330840382565,3829.766888375161,13706.511401152238,32.37830434186822,45.00575243324253,95.36088023452466,769.5142708718777,36952.77223010635,54214.342634147026,64.95501574448943,1.948650472334683,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,133380.0,86637.0,44460.0,false,"[36712.0,28964.0,20961.0]",65618,28.096104571280033,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,5,true,PASS,PASS,0,2026-09-20T05:19:57.524416+00:00,2026-09-20T05:22:58.639605+00:00,154.72028835769743,128,0,1042149,131072,847.1545741756569,0.8272993888434149,3869.132656902366,13696.74591673538,32.567095309345994,45.576772498893654,95.12314661178608,758.0290795303881,37185.27115836332,50468.254984496154,64.13791052322426,1.9241373156967276,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,134493.0,86261.0,44831.0,false,"[36810.0,28778.0,20673.0]",65618,28.04040254001262,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,6,false,PASS,PASS,4,2026-09-20T05:22:58.641405+00:00,2026-09-20T05:25:56.588897+00:00,151.5701527474448,128,0,1042149,131072,864.7612846204619,0.8444934420121698,3482.507336520939,13585.933358082548,32.763486085533266,45.75352070280483,96.14930484600028,767.5204003229736,36999.55360202148,52796.21584359554,64.58837591513522,1.9376512774540564,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,133860.0,86458.0,44620.0,false,"[36781.0,28873.0,20804.0]",65618,28.10724497753352,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,7,true,PASS,PASS,0,2026-09-20T05:25:56.590827+00:00,2026-09-20T05:28:52.515890+00:00,149.37538191955537,128,0,1042149,131072,877.4672125731369,0.856901574778454,3531.775177711097,13704.619846586138,32.0317482041194,47.18634365973146,94.69589541134852,758.1792313605548,36300.253590525244,51776.7394227907,65.32634953604408,1.959790486081322,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,132879.0,86805.0,44293.0,false,"[36865.0,28989.0,20951.0]",65618,28.10724497753352,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,8,false,PASS,PASS,4,2026-09-20T05:28:52.518636+00:00,2026-09-20T05:31:53.195072+00:00,153.59430901613086,128,0,1042149,131072,853.3649510818431,0.8333642100408624,4045.808452392521,13580.997035093606,32.36322776127655,43.43635055062636,95.22865897015281,757.712353952229,37153.39045217843,51323.24063596314,64.85921664681693,1.9457764994045077,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,133503.0,86589.0,44501.0,false,"[36815.0,28843.0,20931.0]",65618,28.081250696275394,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,9,false,PASS,PASS,2,2026-09-20T05:31:53.197878+00:00,2026-09-20T05:35:06.547038+00:00,167.3726579900831,128,0,1042149,131072,783.1147666171739,0.7647605142745839,3794.2490663626813,13700.749113596976,35.87499188784364,52.31461595659228,105.24981501744783,762.8446849063039,40494.36576762673,62986.83777949772,64.56956362631536,1.9370869087894607,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,133899.0,86458.0,44633.0,false,"[36875.0,28864.0,20719.0]",65618,28.058969883768427,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,10,false,PASS,PASS,6,2026-09-20T05:35:06.549326+00:00,2026-09-20T05:38:02.234396+00:00,149.84146679192781,128,0,1042149,131072,874.7378332995673,0.8542361653316087,3759.787259528821,13704.421003442258,31.798312866908443,42.910084050359934,94.6511408725753,765.206805896014,36289.461322376155,49915.20562819203,66.01729141566835,1.9805187424700508,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,131973.0,87125.0,43991.0,false,"[37040.0,29078.0,21007.0]",65618,28.110958446284673,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,11,false,PASS,PASS,2,2026-09-20T05:38:02.237282+00:00,2026-09-20T05:41:00.793203+00:00,152.61396447569132,128,0,1042149,131072,858.8467015472718,0.8387174819797576,3905.128005280858,13702.421469567344,32.11613720948944,41.946002784551986,95.38036169177683,769.6058596484363,36759.93637058855,49762.07870817742,65.78364443234825,1.9735093329704474,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,132273.0,87014.0,44091.0,false,"[36984.0,29069.0,20961.0]",65618,27.843588696201127,0.0
47,dpfix-tp2-dp2-epoff-k3-01,tp2-dp2-epoff-k3,govreport,jit_clean,measurement,12,true,PASS,PASS,0,2026-09-20T05:41:00.796290+00:00,2026-09-20T05:43:59.743161+00:00,152.81828439421952,128,0,1042149,131072,857.6984129849184,0.8375961064305844,3614.5258448668756,13694.882524292916,32.628474021428346,45.16580979706662,95.43440683046225,759.8500855267048,36993.45476878807,51466.63356698118,64.25875047465881,1.927762514239764,core,2,2,off,3,per-rank /metrics counter deltas; phase boundaries; success delta=128,134307.0,86304.0,44769.0,false,"[36717.0,28822.0,20765.0]",65618,28.029262133759147,0.0
47,dpfix-tp2-dp2-epoff-k4-01,tp2-dp2-epoff-k4,govreport,jit_clean,measurement,1,false,PASS,PASS,233,2026-09-20T06:53:55.687795+00:00,2026-09-20T07:03:41.586853+00:00,560.24026583042,128,0,1042149,131072,233.95676461369237,0.22847340294305896,15680.45766983414,41232.59459445253,119.5217401359972,250.48707389574992,392.0111912364957,781.8017551675439,137951.19782895927,285809.9047710653,,,core,2,2,off,4,,,,,,,65453,28.126279736420834,0.0
47,dpfix-tp2-dp2-epoff-k4-01,tp2-dp2-epoff-k4,govreport,jit_clean,measurement,2,false,PASS,PASS,28,2026-09-20T07:03:41.587555+00:00,2026-09-20T07:06:52.813895+00:00,164.46084103453904,128,0,1042149,131072,796.9799933862255,0.7783007747912358,4100.3678879424115,14691.81814645417,34.89213996646178,56.079639578584064,112.7403744625144,779.8921191133559,39795.02707363281,63375.34269113092,55.88326012929971,2.235330405171988,core,2,2,off,4,per-rank /metrics counter deltas; phase boundaries; success delta=128,162104.0,90589.0,40526.0,false,"[33231.0,25932.0,18785.0,12641.0]",65453,28.133725475596595,0.0
47,dpfix-tp2-dp2-epoff-k4-01,tp2-dp2-epoff-k4,govreport,jit_clean,measurement,3,false,PASS,PASS,2,2026-09-20T07:06:52.815345+00:00,2026-09-20T07:09:51.449108+00:00,152.91305121034384,128,0,1042149,131072,857.1668602681941,0.8370770119806583,3490.437650201784,13691.831504693255,32.420867110312884,45.09120451223619,106.12499263285461,778.2787947915494,36656.984704051865,50296.61576733923,56.94822888283379,2.2779291553133514,core,2,2,off,4,per-rank /metrics counter deltas; phase boundaries; success delta=128,160012.0,91124.0,40003.0,false,"[33116.0,26060.0,19093.0,12855.0]",65453,28.074159562190538,0.0
47,dpfix-tp2-dp2-epoff-k4-01,tp2-dp2-epoff-k4,govreport,jit_clean,measurement,4,false,PASS,PASS,16,2026-09-20T07:09:51.450267+00:00,2026-09-20T07:12:59.719384+00:00,161.21093020681292,128,0,1042149,131072,813.046608141591,0.7939908282632725,3705.2077493062825,14345.423042029135,34.829673191248226,51.626585275735906,114.56259166776454,779.8434680793433,39335.96342395322,54909.97900194488,57.34928409947249,2.2939713639789,core,2,2,off,4,per-rank /metrics counter deltas; phase boundaries; success delta=128,159240.0,91323.0,39810.0,false,"[33394.0,26106.0,18993.0,12830.0]",65453,28.103942518893565,0.0
47,dpfix-tp2-dp2-epoff-k4-01,tp2-dp2-epoff-k4,govreport,jit_clean,measurement,5,false,PASS,PASS,4,2026-09-20T07:12:59.720612+00:00,2026-09-20T07:15:58.412376+00:00,153.57349038589746,128,0,1042149,131072,853.4806343897244,0.8334771820212152,3991.4571338813403,13690.787968598306,32.24683791626143,47.13857587566187,104.41727043854982,779.4431708753109,36979.97232221678,53197.92322930879,56.042434283736,2.24169737134944,core,2,2,off,4,per-rank /metrics counter deltas; phase boundaries; success delta=128,161756.0,90652.0,40439.0,false,"[33226.0,25845.0,18879.0,12702.0]",65453,28.15606269312386,0.0
47,dpfix-tp2-dp2-epoff-k4-01,tp2-dp2-epoff-k4,govreport,jit_clean,measurement,6,true,PASS,PASS,0,2026-09-20T07:15:58.413834+00:00,2026-09-20T07:18:59.761050+00:00,154.4836157048121,128,0,1042149,131072,848.4524355673607,0.8285668316087507,3976.654093610705,13689.927976671606,32.207221872336156,45.58765512298453,105.11034817148624,777.207691129297,36924.64206901059,51372.14592420496,56.70874560725768,2.2683498242903073,core,2,2,off,4,per-rank /metrics counter deltas; phase boundaries; success delta=128,160492.0,91013.0,40123.0,false,"[33508.0,25970.0,18861.0,12674.0]",65453,28.074159562190538,0.0
47,dpfix-tp2-dp2-epoff-k4-01,tp2-dp2-epoff-k4,govreport,jit_clean,measurement,7,true,PASS,PASS,0,2026-09-20T07:18:59.762635+00:00,2026-09-20T07:21:52.899306+00:00,147.793426444754,128,0,1042149,131072,886.8594710401104,0.8660737021876078,3372.007746664167,13697.221852093935,32.09473272082244,43.31943827666677,105.1178770172426,778.5816260613501,36204.91932006553,49026.17756519467,56.98286643321661,2.2793146573286642,core,2,2,off,4,per-rank /metrics counter deltas; phase boundaries; success delta=128,159920.0,91127.0,39980.0,false,"[33397.0,26054.0,18948.0,12728.0]",65453,28.10021964930568,0.0
47,dpfix-tp2-dp2-epoff-k4-01,tp2-dp2-epoff-k4,govreport,jit_clean,measurement,8,true,PASS,PASS,0,2026-09-20T07:21:52.901513+00:00,2026-09-20T07:24:46.251256+00:00,147.69667973276228,128,0,1042149,131072,887.4403963390209,0.8666410120498251,3723.2424552712473,13695.308587467298,31.794530629666973,43.09679925289708,104.87173658398555,779.1160114109516,36249.04728942056,49994.6807290893,57.59402000050379,2.3037608000201515,core,2,2,off,4,per-rank /metrics counter deltas; phase boundaries; success delta=128,158796.0,91457.0,39699.0,false,"[33366.0,26138.0,19111.0,12842.0]",65453,28.1151111276572,0.0
