sample_id,node,configuration,workload,purpose,scope,gpu_group,deployment_count,tp,pp,dp,ep,global_capacity,prefill_tokens_per_rank,prefill_tokens_service,global_concurrency,concurrency,repetition,successful_requests,failed_requests,duration_s,output_tokens_per_s,requests_per_s,actual_input_tokens,actual_output_tokens,mean_ttft_ms,p95_ttft_ms,mean_tpot_ms,p95_tpot_ms,mean_itl_ms,p95_itl_ms,mean_e2el_ms,p95_e2el_ms,output_tokens_per_s_common_window,start_skew_s,overlap_s,runner_gate,resource_status
gpu-6000d-46-dual-tp2-dp2-epon-dsv4-node8-8192-1024-c64-c64-r02-replica-0,gpu-6000d-46,dual-tp2-dp2-epon,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,2,1,2,on,64,8192,32768,64,32,2,128,0,160.57280624099076,816.2776940155397,0.7971461855620505,1048576,131072,5098.123410192784,12503.37508735247,30.943817824601474,33.64502271302299,30.943818320060053,25.860084732994427,36753.649044760095,44739.08663452602,809.7616032811063,0.0004820642061531544,160.57280624099076,PASS,accepted-background
gpu-6000d-46-dual-tp2-dp2-epon-dsv4-node8-8192-1024-c64-c64-r02-replica-1,gpu-6000d-46,dual-tp2-dp2-epon,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,2,1,2,on,64,8192,32768,64,32,2,128,0,161.8649235391058,809.7616032811063,0.7907828157042054,1048576,131072,5124.298945895134,12496.150739863515,31.21467222567395,33.58736254902099,31.214672749610465,25.957683357410133,37056.90863275959,45570.72782709728,809.7616032811063,0.0004820642061531544,160.57280624099076,PASS,accepted-background
gpu-6000d-46-dual-tp2-dp2-epon-dsv4-node8-8192-1024-c64-c64-r03-node,gpu-6000d-46,dual-tp2-dp2-epon,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",2,2,1,2,on,64,8192,32768,64,64,3,256,0,163.55069031286985,1602.830287652854,1.5652639527859902,2097152,262144,4996.45176481863,12504.756334819831,31.501706576497,34.05563202723023,31.501707163874105,26.63545864634216,37222.69759257506,45990.11210317258,1602.830287652854,0.000807558186352253,161.65101905865595,PASS,accepted-background
gpu-6000d-46-dual-tp2-dp2-epon-dsv4-node8-8192-1024-c64-c64-r03-replica-0,gpu-6000d-46,dual-tp2-dp2-epon,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,2,1,2,on,64,8192,32768,64,32,3,128,0,163.5498827546835,801.4191009638407,0.7826358407850007,1048576,131072,5148.994018309168,12504.57359321881,31.55609127177114,34.18079329195286,31.556091826052604,27.06461097113787,37430.87538933105,45742.648750916116,801.415143826427,0.000807558186352253,161.65101905865595,PASS,accepted-background
gpu-6000d-46-dual-tp2-dp2-epon-dsv4-node8-8192-1024-c64-c64-r03-replica-1,gpu-6000d-46,dual-tp2-dp2-epon,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,2,1,2,on,64,8192,32768,64,32,3,128,0,161.6518266168423,810.8290685182012,0.7918252622248059,1048576,131072,4843.909511328093,12224.303065310225,31.44732188122285,33.903335365225516,31.44732250169561,26.123252208344635,37014.51979581907,45710.787308961146,801.415143826427,0.000807558186352253,161.65101905865595,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c32-c32-r01-node,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",2,1,1,4,on,64,8192,65536,32,32,1,128,0,137.91158469300717,950.4060176798623,0.9281308766404905,1048576,131072,4669.333172838378,6682.54458878655,28.109371257559665,31.93511643587181,28.109371621229524,28.765652189031243,33425.219969321915,36337.171862483956,950.4060176798623,0.00010703597217798233,129.605830763001,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c32-c32-r01-replica-0,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3",2,1,1,4,on,64,8192,65536,32,16,1,64,0,129.60593779897317,505.6558450404517,0.4938045361723161,524288,65536,4757.508325696108,6754.892223863862,27.010781331431513,31.816645835267735,27.01078178648825,28.77291303593665,32389.537627750542,34667.45818189811,475.20300883993116,0.00010703597217798233,129.605830763001,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c32-c32-r01-replica-1,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c32,performance,replica-1,"4,5,6,7",2,1,1,4,on,64,8192,65536,32,16,1,64,0,137.911477657035,475.2033776548906,0.4640657984911041,524288,65536,4581.1580199806485,6671.755481744185,29.207961183687818,32.08600903443814,29.207961455970796,28.760602558031675,34460.90231089329,37056.43867736216,475.20300883993116,0.00010703597217798233,129.605830763001,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c32-c32-r02-node,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",2,1,1,4,on,64,8192,65536,32,32,2,128,0,136.74571841582656,958.5089867415556,0.9360439323648004,1048576,131072,4639.913691862603,6855.412104376592,28.80027002697516,31.78685480275374,28.80027041522182,28.87488331180066,34102.58992945819,35808.76299303491,958.5089867415556,0.00048262905329465866,136.20524630276486,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c32-c32-r02-replica-0,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3",2,1,1,4,on,64,8192,65536,32,16,2,64,0,136.74571841582656,479.2544933707778,0.4680219661824002,524288,65536,4627.707314124564,6871.5677245520055,28.879452815650286,31.789088078691666,28.879453288623097,29.213926591910422,34171.38754453481,36312.25017781834,479.2544933707778,0.00048262905329465866,136.20524630276486,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c32-c32-r02-replica-1,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c32,performance,replica-1,"4,5,6,7",2,1,1,4,on,64,8192,65536,32,16,2,64,0,136.20524630276486,481.15620931607,0.4698791106602246,524288,65536,4652.120069600642,6826.601294707507,28.72108723830003,31.437649322288582,28.72108754182055,28.582908189855512,34033.79231438157,35676.22220839839,479.2544933707778,0.00048262905329465866,136.20524630276486,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c32-c32-r03-node,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",2,1,1,4,on,64,8192,65536,32,32,3,128,0,136.47795146005228,960.3895618140588,0.9378804314590418,1048576,131072,4764.198498654878,6787.26978993509,27.70869805760945,31.392100635339723,27.708698552225208,28.7854376481846,33110.196611589345,35773.66275410168,960.3895618140588,0.00044453609734773636,128.52654341980815,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c32-c32-r03-replica-0,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3",2,1,1,4,on,64,8192,65536,32,16,3,64,0,136.47750692395493,480.19634500296496,0.46894174316695797,524288,65536,4750.259743406787,6891.326717194169,28.69207247420603,32.06352278929775,28.692072961382245,29.314844612963498,34102.24988451955,36636.58640903886,480.1947809070294,0.00044453609734773636,128.52654341980815,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c32-c32-r03-replica-1,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c32,performance,replica-1,"4,5,6,7",2,1,1,4,on,64,8192,65536,32,16,3,64,0,128.5269879559055,509.9006912266848,0.49794989377605936,524288,65536,4778.137253902969,6768.815768905915,26.72532364101287,30.530326345818022,26.725324143068175,28.286463930271566,32118.143338659138,35015.89299978223,480.1947809070294,0.00044453609734773636,128.52654341980815,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c64-c64-r01-node,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",2,1,1,4,on,64,8192,65536,64,64,1,256,0,184.0387218426913,1424.3958954685083,1.3910116166684652,2097152,262144,7396.134797447303,16634.017568198033,31.728699934323146,43.518176878586715,31.7287004249542,27.437827177345753,39854.594830259884,50862.89187625516,1424.3958954685083,0.0005258619785308838,169.44902624282986,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c64-c64-r01-replica-0,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,1,1,4,on,64,8192,65536,64,32,1,128,0,169.44902624282986,773.5187560899084,0.7553894102440512,1048576,131072,7128.216414759663,11782.602015556768,30.400586558485777,33.3344175687646,30.400587065103664,27.37666321918368,38228.016464090615,42844.33733532205,712.1979477342542,0.0005258619785308838,169.44902624282986,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c64-c64-r01-replica-1,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,1,1,4,on,64,8192,65536,64,32,1,128,0,184.0387218426913,712.1979477342542,0.6955058083342326,1048576,131072,7664.0531801349425,17523.049536999304,33.056813310160514,43.86540489225308,33.05681378480473,27.483894862234592,41481.173196429154,50868.19618125446,712.1979477342542,0.0005258619785308838,169.44902624282986,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c64-c64-r02-node,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",2,1,1,4,on,64,8192,65536,64,64,2,256,0,173.8382162381895,1507.9768170240297,1.472633610375029,2097152,262144,7722.719167561081,31537.243944592774,30.45361874578387,33.51597039095916,30.453619135421,27.090670494362712,38876.77114449798,57670.288614113815,1507.9768170240297,5.6786928325891495e-05,168.4965750160627,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c64-c64-r02-replica-0,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,1,1,4,on,64,8192,65536,64,32,2,128,0,173.83815945126116,753.9886548140113,0.7363170457168079,1048576,131072,8174.2782146829995,31742.67600160092,30.541530561413268,33.53807260519037,30.541531056715367,27.668280852958553,39418.26397900877,66201.03579943534,753.9884085120149,5.6786928325891495e-05,168.4965750160627,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c64-c64-r02-replica-1,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,1,1,4,on,64,8192,65536,64,32,2,128,0,168.49663180299103,777.8909204146673,0.7596591019674486,1048576,131072,7271.160120439163,23422.76728406999,30.365706930154474,32.89973822131913,30.365707214126637,26.65366930887103,38335.27830998719,49344.87619239364,753.9884085120149,5.6786928325891495e-05,168.4965750160627,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c64-c64-r03-node,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",2,1,1,4,on,64,8192,65536,64,64,3,256,0,171.24481325177476,1530.8142478720195,1.494935788937519,2097152,262144,7693.65312417176,16411.805241950788,30.30695737681761,34.051363465998904,30.30695788004645,28.177254972979426,38697.670520656175,45755.27477753349,1530.8142478720195,0.00037230784073472023,170.5708358148113,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c64-c64-r03-replica-0,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,1,1,4,on,64,8192,65536,64,32,3,128,0,170.5708358148113,768.4314811138338,0.7504213682752283,1048576,131072,7754.880763848632,24028.3961331703,29.974258499772386,33.33753440217301,29.974259019811324,28.917420213110745,38418.547209115786,50669.92584413374,765.4071239360097,0.00037230784073472023,170.5708358148113,PASS,accepted-background
gpu-6000d-46-dual-tp1-dp4-epon-dsv4-node8-8192-1024-c64-c64-r03-replica-1,gpu-6000d-46,dual-tp1-dp4-epon,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,1,1,4,on,64,8192,65536,64,32,3,128,0,171.24481325177476,765.4071239360097,0.7474678944687595,1048576,131072,7632.425484494888,11605.327051039785,30.639656253862828,34.226588939861884,30.639656740281577,27.505999221466478,38976.79383219656,43147.89095770102,765.4071239360097,0.00037230784073472023,170.5708358148113,PASS,accepted-background
